AccessTime,LOName,studentID
2017-02-09T07:50:24.982900+00:00,Websocket,student054@smartlearning.edu
2017-02-09T07:50:32.667000+00:00,Übungsaufgabe zu Internet of Things Protocols,student063@smartlearning.edu
2017-02-09T07:50:38.184100+00:00,IoT landscape,student033@smartlearning.edu
2017-02-09T07:50:45.647000+00:00,IoT+Data+Services,student063@smartlearning.edu
2017-02-09T07:50:47.309300+00:00,IoT Data Services,student063@smartlearning.edu
2017-02-09T07:50:49.071400+00:00,Accessibility,student063@smartlearning.edu
2017-02-09T07:50:52.075800+00:00,Accessibility,student063@smartlearning.edu
2017-02-09T07:51:00.889300+00:00,IoT tectonics,student033@smartlearning.edu
2017-02-09T07:51:01.827000+00:00,Accessibility,student063@smartlearning.edu
2017-02-09T07:51:05.709300+00:00,HbbTV 2.0 CS: Application to Application Communication,student054@smartlearning.edu
2017-02-09T07:51:06.797800+00:00,Accessibility,student063@smartlearning.edu
2017-02-09T07:51:08.810200+00:00,The internet of things challenge,student033@smartlearning.edu
2017-02-09T07:51:18.465900+00:00,Accessibility,student063@smartlearning.edu
2017-02-09T07:51:21.154300+00:00,Accessibility,student063@smartlearning.edu
2017-02-09T07:51:23.285800+00:00,Findability,student063@smartlearning.edu
2017-02-09T07:51:32.619600+00:00,Discovery+Protocols,student063@smartlearning.edu
2017-02-09T07:51:34.229400+00:00,Discovery Protocols,student063@smartlearning.edu
2017-02-09T07:51:35.547200+00:00,Findability,student063@smartlearning.edu
2017-02-09T07:51:37.662700+00:00,Same+Origin+Policy,student095@smartlearning.edu
2017-02-09T07:51:39.181400+00:00,Übungsaufgaben zu Same Origin Policy,student095@smartlearning.edu
2017-02-09T07:51:48.809200+00:00,Same Origin Policy: example,student095@smartlearning.edu
2017-02-09T07:51:49.992500+00:00,Problem statement,student033@smartlearning.edu
2017-02-09T07:51:51.134400+00:00,Findability,student063@smartlearning.edu
2017-02-09T07:51:59.874500+00:00,Findability,student063@smartlearning.edu
2017-02-09T07:52:03.135700+00:00,Questions for Examination,student054@smartlearning.edu
2017-02-09T07:52:03.266900+00:00,W3C+Thing+Descriptions+for+the+Web+of+Things,student033@smartlearning.edu
2017-02-09T07:52:04.038100+00:00,Übungsaufgaben zu Same Origin Policy,student095@smartlearning.edu
2017-02-09T07:52:04.466500+00:00,W3C Thing Descriptions for the Web of Things,student033@smartlearning.edu
2017-02-09T07:52:05.984600+00:00,W3C WoT Thing Description,student033@smartlearning.edu
2017-02-09T07:52:08.308700+00:00,Findability,student063@smartlearning.edu
2017-02-09T07:52:10.579600+00:00,Web+of+Things,student054@smartlearning.edu
2017-02-09T07:52:11.346600+00:00,Findability,student063@smartlearning.edu
2017-02-09T07:52:13.799400+00:00,Web of Things,student054@smartlearning.edu
2017-02-09T07:52:15.861400+00:00,Findability,student063@smartlearning.edu
2017-02-09T07:52:16.883400+00:00,RESTful Resources,student054@smartlearning.edu
2017-02-09T07:52:20.302700+00:00,Findability,student063@smartlearning.edu
2017-02-09T07:52:24.918900+00:00,Findability,student063@smartlearning.edu
2017-02-09T07:52:27.175500+00:00,Findability,student063@smartlearning.edu
2017-02-09T07:52:29.201200+00:00,Findability,student063@smartlearning.edu
2017-02-09T07:52:29.933700+00:00,RESTful Resources 2,student054@smartlearning.edu
2017-02-09T07:52:30.962200+00:00,Findability,student063@smartlearning.edu
2017-02-09T07:52:33.604600+00:00,RESTful Resources 3,student054@smartlearning.edu
2017-02-09T07:52:36.995400+00:00,RESTful Resources 4,student054@smartlearning.edu
2017-02-09T07:52:41.643800+00:00,RESTful API for Web-enabled Devices,student054@smartlearning.edu
2017-02-09T07:52:41.679000+00:00,Demos,student063@smartlearning.edu
2017-02-09T07:52:43.572700+00:00,TD Examples 1,student033@smartlearning.edu
2017-02-09T07:52:46.905900+00:00,Semantic+Service+Discovery,student063@smartlearning.edu
2017-02-09T07:52:48.765500+00:00,Semantic Service Discovery,student063@smartlearning.edu
2017-02-09T07:52:50.005900+00:00,Findability,student063@smartlearning.edu
2017-02-09T07:52:52.940400+00:00,TD Examples 3,student033@smartlearning.edu
2017-02-09T07:52:53.884300+00:00,Apple HomeKIT & HealthKIT,student054@smartlearning.edu
2017-02-09T07:52:54.625500+00:00,TD Examples 4 and 5,student033@smartlearning.edu
2017-02-09T07:52:56.513700+00:00,TD Examples 2,student033@smartlearning.edu
2017-02-09T07:53:03.938300+00:00,Accessibility,student054@smartlearning.edu
2017-02-09T07:53:11.535100+00:00,W3C+Scripting+APIs+for+the+Web+of+Things,student033@smartlearning.edu
2017-02-09T07:53:12.966200+00:00,Motivation,student033@smartlearning.edu
2017-02-09T07:53:16.030200+00:00,Features,student033@smartlearning.edu
2017-02-09T07:53:21.767800+00:00,Accessibility 2,student054@smartlearning.edu
2017-02-09T07:53:23.729200+00:00,WOT Client API: Requirements,student033@smartlearning.edu
2017-02-09T07:53:26.427300+00:00,Accessibility 3,student054@smartlearning.edu
2017-02-09T07:53:27.270000+00:00,Accessibility 4,student054@smartlearning.edu
2017-02-09T07:53:27.821700+00:00,Accessibility 3,student054@smartlearning.edu
2017-02-09T07:53:28.675800+00:00,Accessibility 2,student054@smartlearning.edu
2017-02-09T07:53:31.572100+00:00,Accessibility 3,student054@smartlearning.edu
2017-02-09T07:53:36.640800+00:00,Similar W3C APIs,student033@smartlearning.edu
2017-02-09T07:53:58.849500+00:00,Accessibility 4,student054@smartlearning.edu
2017-02-09T07:54:13.393600+00:00,Questions for Examination,student054@smartlearning.edu
2017-02-09T07:54:23.672400+00:00,Web+Security,student054@smartlearning.edu
2017-02-09T07:54:25.446000+00:00,Web Security,student054@smartlearning.edu
2017-02-09T07:54:27.907100+00:00,Browser Sandbox,student054@smartlearning.edu
2017-02-09T07:55:13.340800+00:00,W3C Presentation API,student033@smartlearning.edu
2017-02-09T07:55:15.138500+00:00,Browser Sandbox 2,student054@smartlearning.edu
2017-02-09T07:55:27.406200+00:00,W3C Presentastion API,student033@smartlearning.edu
2017-02-09T07:55:39.600000+00:00,W3C Second Screen Presentation WG,student033@smartlearning.edu
2017-02-09T07:55:45.646400+00:00,WoT Client API Proposal,student033@smartlearning.edu
2017-02-09T07:55:51.331900+00:00,WoT Client API Proposal,student033@smartlearning.edu
2017-02-09T07:55:55.743800+00:00,WoT Client API Example,student033@smartlearning.edu
2017-02-09T07:55:58.066600+00:00,Implementation as Cordova Plugin,student033@smartlearning.edu
2017-02-09T07:56:14.149000+00:00,Browser+Sandbox,student033@smartlearning.edu
2017-02-09T07:56:15.212300+00:00,Browser Sandbox,student033@smartlearning.edu
2017-02-09T07:56:16.221500+00:00,Sandbox,student033@smartlearning.edu
2017-02-09T07:56:17.965400+00:00,Browser Sandbox,student033@smartlearning.edu
2017-02-09T07:56:31.035000+00:00,Same Origin Policy,student054@smartlearning.edu
2017-02-09T07:56:40.697700+00:00,Same Origin Policy 2,student054@smartlearning.edu
2017-02-09T07:56:47.743500+00:00,Relaxing the Same Origin Policy,student054@smartlearning.edu
2017-02-09T07:56:54.776900+00:00,JSONP,student054@smartlearning.edu
2017-02-09T07:57:06.313100+00:00,Browser Sandbox,student033@smartlearning.edu
2017-02-09T07:57:14.636000+00:00,JSONP 2,student054@smartlearning.edu
2017-02-09T07:57:28.107400+00:00,Findability,student063@smartlearning.edu
2017-02-09T07:57:29.059100+00:00,Cross Origin Resouce Sharing,student054@smartlearning.edu
2017-02-09T07:57:31.364000+00:00,Findability,student063@smartlearning.edu
2017-02-09T07:57:33.830100+00:00,Composition,student063@smartlearning.edu
2017-02-09T07:58:05.308500+00:00,Cross Origin Resouce Sharing - Example,student054@smartlearning.edu
2017-02-09T07:58:09.070600+00:00,Browser Sandbox,student033@smartlearning.edu
2017-02-09T07:58:14.358200+00:00,IoT+Composition,student063@smartlearning.edu
2017-02-09T07:58:16.075000+00:00,IoT Composition,student063@smartlearning.edu
2017-02-09T07:58:17.420100+00:00,Composition,student063@smartlearning.edu
2017-02-09T07:58:20.238300+00:00,Composition,student063@smartlearning.edu
2017-02-09T07:58:23.134500+00:00,Composition,student063@smartlearning.edu
2017-02-09T07:58:23.549100+00:00,Übungsaufgaben zu Browser Sandbox,student033@smartlearning.edu
2017-02-09T07:58:25.478800+00:00,Composition,student063@smartlearning.edu
2017-02-09T07:58:32.614300+00:00,Subresource Integrity,student054@smartlearning.edu
2017-02-09T07:58:34.482300+00:00,Composition,student063@smartlearning.edu
2017-02-09T07:58:37.208000+00:00,Übungsaufgabe zu Browser Sandbox,student033@smartlearning.edu
2017-02-09T07:58:41.487900+00:00,Composition,student063@smartlearning.edu
2017-02-09T07:58:42.891600+00:00,Same+Origin+Policy,student033@smartlearning.edu
2017-02-09T07:58:43.796200+00:00,Composition,student063@smartlearning.edu
2017-02-09T07:58:44.136700+00:00,Same Origin Policy,student033@smartlearning.edu
2017-02-09T07:58:45.067100+00:00,Same Origin Policy,student033@smartlearning.edu
2017-02-09T07:58:53.352400+00:00,W3C+Thing+Descriptions+for+the+Web+of+Things,student063@smartlearning.edu
2017-02-09T07:58:55.844500+00:00,W3C Thing Descriptions for the Web of Things,student063@smartlearning.edu
2017-02-09T07:58:57.764700+00:00,W3C WoT Thing Description,student063@smartlearning.edu
2017-02-09T07:58:59.077700+00:00,Subresource Integrity 2,student054@smartlearning.edu
2017-02-09T07:59:11.857300+00:00,Web+and+Media,student093@smartlearning.edu
2017-02-09T07:59:08.739600+00:00,TD Examples 1,student063@smartlearning.edu
2017-02-09T07:59:12.145600+00:00,TD Examples 3,student063@smartlearning.edu
2017-02-09T07:59:13.595300+00:00,Web & Media,student093@smartlearning.edu
2017-02-09T07:59:14.052100+00:00,Content Security Policy,student054@smartlearning.edu
2017-02-09T07:59:15.053600+00:00,TD Examples 4 and 5,student063@smartlearning.edu
2017-02-09T07:59:15.774900+00:00,Internet Delivered Media,student093@smartlearning.edu
2017-02-09T07:59:17.406600+00:00,HTML5 Next Gen TV Technology,student093@smartlearning.edu
2017-02-09T07:59:17.988400+00:00,Internet Delivered Media,student093@smartlearning.edu
2017-02-09T07:59:18.590400+00:00,HTML5 Next Gen TV Technology,student093@smartlearning.edu
2017-02-09T07:59:20.859600+00:00,Internet Delivered Media,student093@smartlearning.edu
2017-02-09T07:59:21.113700+00:00,Content Security Policy 2,student054@smartlearning.edu
2017-02-09T07:59:22.847500+00:00,HTML5 Next Gen TV Technology,student093@smartlearning.edu
2017-02-09T07:59:23.621200+00:00,W3C+Scripting+APIs+for+the+Web+of+Things,student063@smartlearning.edu
2017-02-09T07:59:24.835200+00:00,Same Origin Policy,student033@smartlearning.edu
2017-02-09T07:59:25.058300+00:00,Content Security Policy,student054@smartlearning.edu
2017-02-09T07:59:25.761000+00:00,W3C Scripting APIs for the Web of Things,student063@smartlearning.edu
2017-02-09T07:59:26.114800+00:00,Content Security Policy 2,student054@smartlearning.edu
2017-02-09T07:59:26.874000+00:00,Content Security Policy 3,student054@smartlearning.edu
2017-02-09T07:59:27.076700+00:00,Motivation,student063@smartlearning.edu
2017-02-09T07:59:28.694400+00:00,Features,student063@smartlearning.edu
2017-02-09T07:59:29.919300+00:00,Content Security Policy - Examples,student054@smartlearning.edu
2017-02-09T07:59:33.505100+00:00,WOT Client API: Requirements,student063@smartlearning.edu
2017-02-09T07:59:34.077400+00:00,Web+of+Things,student025@smartlearning.edu
2017-02-09T07:59:34.602300+00:00,Same Origin Policy,student033@smartlearning.edu
2017-02-09T07:59:38.401200+00:00,RESTful Resources,student025@smartlearning.edu
2017-02-09T07:59:40.496000+00:00,Questions for Examination,student054@smartlearning.edu
2017-02-09T07:59:41.598000+00:00,RESTful Resources 2,student025@smartlearning.edu
2017-02-09T07:59:41.798700+00:00,Similar W3C APIs,student063@smartlearning.edu
2017-02-09T07:59:43.527100+00:00,Delivering Media: Tech to understand,student093@smartlearning.edu
2017-02-09T07:59:43.587200+00:00,RESTful Resources 3,student025@smartlearning.edu
2017-02-09T07:59:45.411800+00:00,RESTful Resources 4,student025@smartlearning.edu
2017-02-09T07:59:46.684400+00:00,RESTful API for Web-enabled Devices,student025@smartlearning.edu
2017-02-09T07:59:48.348500+00:00,Apple HomeKIT & HealthKIT,student025@smartlearning.edu
2017-02-09T07:59:48.689200+00:00,W3C Presentation API,student063@smartlearning.edu
2017-02-09T07:59:50.021200+00:00,Accessibility,student025@smartlearning.edu
2017-02-09T07:59:50.858000+00:00,W3C Presentastion API,student063@smartlearning.edu
2017-02-09T07:59:53.016600+00:00,W3C Second Screen Presentation WG,student063@smartlearning.edu
2017-02-09T07:59:53.696500+00:00,Accessibility 2,student025@smartlearning.edu
2017-02-09T07:59:55.134300+00:00,WoT Client API Proposal,student063@smartlearning.edu
2017-02-09T07:59:57.189400+00:00,WoT Client API Proposal,student063@smartlearning.edu
2017-02-09T07:59:57.193700+00:00,Accessibility 3,student025@smartlearning.edu
2017-02-09T07:59:58.728000+00:00,WoT Client API Example,student063@smartlearning.edu
2017-02-09T08:00:00.782400+00:00,Implementation as Cordova Plugin,student063@smartlearning.edu
2017-02-09T08:00:06.937800+00:00,Same Origin Policy: example,student033@smartlearning.edu
2017-02-09T08:00:20.763300+00:00,TV+Apps,student054@smartlearning.edu
2017-02-09T08:00:22.647000+00:00,TV Apps,student054@smartlearning.edu
2017-02-09T08:00:27.020200+00:00,Accessibility 4,student025@smartlearning.edu
2017-02-09T08:00:32.723700+00:00,Browser+Sandbox,student063@smartlearning.edu
2017-02-09T08:00:34.133700+00:00,Browser Sandbox,student063@smartlearning.edu
2017-02-09T08:00:35.389300+00:00,Streaming Media Stack,student093@smartlearning.edu
2017-02-09T08:00:36.144500+00:00,Sandbox,student063@smartlearning.edu
2017-02-09T08:00:38.279900+00:00,Browser Sandbox,student063@smartlearning.edu
2017-02-09T08:00:42.835200+00:00,Delivering Media: Tech to understand,student093@smartlearning.edu
2017-02-09T08:00:43.738700+00:00,Streaming Media Stack,student093@smartlearning.edu
2017-02-09T08:00:48.311400+00:00,Übungsaufgaben zu Same Origin Policy,student033@smartlearning.edu
2017-02-09T08:01:01.915900+00:00,Questions for Examination,student025@smartlearning.edu
2017-02-09T08:01:03.786100+00:00,Accessibility 4,student025@smartlearning.edu
2017-02-09T08:01:06.068200+00:00,Accessibility 3,student025@smartlearning.edu
2017-02-09T08:01:06.799200+00:00,Accessibility 2,student025@smartlearning.edu
2017-02-09T08:01:07.387700+00:00,Accessibility,student025@smartlearning.edu
2017-02-09T08:01:08.221900+00:00,Apple HomeKIT & HealthKIT,student025@smartlearning.edu
2017-02-09T08:01:08.321300+00:00,RESTful API for Web-enabled Devices,student025@smartlearning.edu
2017-02-09T08:01:08.946100+00:00,Browser Sandbox,student063@smartlearning.edu
2017-02-09T08:01:09.216700+00:00,RESTful Resources 4,student025@smartlearning.edu
2017-02-09T08:01:09.992700+00:00,RESTful Resources 3,student025@smartlearning.edu
2017-02-09T08:01:10.380400+00:00,RESTful Resources 2,student025@smartlearning.edu
2017-02-09T08:01:11.231300+00:00,RESTful Resources,student025@smartlearning.edu
2017-02-09T08:01:12.893500+00:00,RESTful Resources 2,student025@smartlearning.edu
2017-02-09T08:01:13.948100+00:00,RESTful Resources 3,student025@smartlearning.edu
2017-02-09T08:01:15.215300+00:00,RESTful Resources 4,student025@smartlearning.edu
2017-02-09T08:01:17.004300+00:00,RESTful API for Web-enabled Devices,student025@smartlearning.edu
2017-02-09T08:01:18.798700+00:00,Apple HomeKIT & HealthKIT,student025@smartlearning.edu
2017-02-09T08:01:22.458700+00:00,Accessibility,student025@smartlearning.edu
2017-02-09T08:01:47.867400+00:00,Accessibility 2,student025@smartlearning.edu
2017-02-09T08:01:48.512400+00:00,Übungsaufgabe zu Same Origin Policy,student033@smartlearning.edu
2017-02-09T08:01:51.361200+00:00,Motivation,student036@smartlearning.edu
2017-02-09T08:01:55.749100+00:00,Übungsaufgabe zu Motivation,student036@smartlearning.edu
2017-02-09T08:02:00.519300+00:00,Accessibility 3,student025@smartlearning.edu
2017-02-09T08:02:02.217700+00:00,Übungsaufgabe zu HTML5,student036@smartlearning.edu
2017-02-09T08:02:08.553200+00:00,Browser Sandbox,student063@smartlearning.edu
2017-02-09T08:02:11.423100+00:00,HTTP+Adaptive+Streaming+and+MPEG+DASH,student036@smartlearning.edu
2017-02-09T08:02:12.747100+00:00,Relax+the+Same+Origin+Policy,student033@smartlearning.edu
2017-02-09T08:02:14.054500+00:00,Übungsaufgaben zu Browser Sandbox,student063@smartlearning.edu
2017-02-09T08:02:15.782500+00:00,Übungsaufgaben zu HTTP Adaptive Streaming MPEG DASH,student036@smartlearning.edu
2017-02-09T08:02:21.893800+00:00,Accessibility 4,student025@smartlearning.edu
